uid,title,description,url,audio_url,collection,vendor,vendor_identifier,notes
110208_CharleneStrong_ItWasntEnough_POD,It Wasn't Enough,Charlene Strong,,https://themoth.box.com/s/k5pc7m19azv80okf4u98v04sd9p47iul,audio-library-for-web,pop_up_archive,,
110208_KhalidLatif_ShatteredSilence_MRH1324,Shattered Silence,Khalid Latif,,https://themoth.box.com/s/z0yl6r9206iaowt1j2t4q222q2ii4gj5,audio-library-for-web,pop_up_archive,,
110210_ChristianMcBride_TheGig_MRH1107,The Gig,Christian Mc Bride,,https://themoth.box.com/s/76ltim4awrsyizqi0bgcyavn01grv4b1,audio-library-for-web,pop_up_archive,,
110210_RachelDratch_Horsemeat_MRH1202,Horsemeat,Rachel Dratch,,https://themoth.box.com/s/58llgfxdurs3iwh3j2aybi4bni96ccv1,audio-library-for-web,pop_up_archive,,
110210_TinaMcElroyAnsa_JuicyLessonsFromThePlace_MRH1106,Juicy Lessons From The Place,Tina McElroy Ansa,,https://themoth.box.com/s/ecom2m4tqhxp7uvq2xsyst5bfa7yn35f,audio-library-for-web,pop_up_archive,,
110210_ToddBush_Blammbi_MRH1106,Blammbi,Todd Bush,,https://themoth.box.com/s/sqm6v9o7i4h4l7yul4panlu0ynwasw83,audio-library-for-web,pop_up_archive,,
110210_WalterMosely_TriumphOfLove_MRH1106,Triumph Of Love,Walter Mosely,,https://themoth.box.com/s/dw8e609n9qmq9gb7iu7xqadtwu1bjp10,audio-library-for-web,pop_up_archive,,
110217_DavidCrabb_TheVideoCamera_POD383,The Video Camera,David Crabb,,https://themoth.box.com/s/ho4qpzojksnug7nz323vc1weyiqxikgn,audio-library-for-web,pop_up_archive,,
110217_FayeLane_FireworksFromAbove_MRH1207,Fireworks From Above,Faye Lane,,https://themoth.box.com/s/99bzjcouewu0fysto52xdnk18ic3apc9,audio-library-for-web,pop_up_archive,,
110217_MollyCameron_AlmostFamous_POD376,Almost Famous,Molly Cameron,,https://themoth.box.com/s/z65y7r1z4aqxi80is24lb19zs8s0l8kx,audio-library-for-web,pop_up_archive,,
110307_ErnestoQuinonez_SpanishHarlemthGrade_MRH1323,"Spanish Harlem, 7th Grade",Ernesto Quinonez,,https://themoth.box.com/s/vdy03gedrqhaoc36tklwq4p8s9aok2xe,audio-library-for-web,pop_up_archive,,
110307_GregWalloch_AboutToEatCake_MRH1418,About To Eat Cake,Greg Walloch,,https://themoth.box.com/s/dumm1qo2otmld5eql7524iitk6vecm51,audio-library-for-web,pop_up_archive,,
110316_FabriceMorvan_FindingMyOwnVoice_MRH1519,Finding My Own Voice,Fabrice Morvan,,https://themoth.box.com/s/2zfgo675druw8qhcl3c6dywavmmxvrbn,audio-library-for-web,pop_up_archive,,
110316_KimberlyReed_LifeFlight_MRH1109,Life Flight,Kimberly Reed,,https://themoth.box.com/s/hsh9u7dzcyx5tnl8vm2zyckwfqr7el6d,audio-library-for-web,pop_up_archive,,
110316_StarleeKine_WaitingForMarinaAbramovic_POD374,Waiting For Marina Abramovic,Starlee Kine,,https://themoth.box.com/s/ep053sf7xvgt2r2dkqs9fg89xqbfp8r8,audio-library-for-web,pop_up_archive,,
110317_DavidSampliner_LuckyBastad_MRH1525,Lucky Bastad,David Sampliner,,https://themoth.box.com/s/mvteme6lz3suem5caw1duup7tamvwwb1,audio-library-for-web,pop_up_archive,,
110317_KevinMcAuliffe_LuckyInLyon_POD,Lucky In Lyon,Kevin McAuliffe,,https://themoth.box.com/s/wsdtuchhmb1xfyg7p4x0mr7xbetjwwuc,audio-library-for-web,pop_up_archive,,
110321_KevinCarlin_Smalltalk_POD,Smalltalk,Kevin Carlin,,https://themoth.box.com/s/9p6xaj0u1zdi5680n965r13camie3sgm,audio-library-for-web,pop_up_archive,,
110328_WalterMosely_LetThatWeightGo_MRH1208,Let That Weight Go,Walter Mosely,,https://themoth.box.com/s/rfr841o2dl1poqg877uglxczoyq7fl24,audio-library-for-web,pop_up_archive,,
110329_MicheleWeldon_LiedAboutTheReindeer_POD,Lied About The Reindeer,Michele Weldon,,https://themoth.box.com/s/871pgll0ikxvjxmjjt9rzao1hjvs17d8,audio-library-for-web,pop_up_archive,,
110406_JenniferFitzgerald_IdentityCrisis_POD,Identity Crisis,Jennifer Fitzgerald,,https://themoth.box.com/s/h756yo7i68n5vud3b591rl732ywcrrju,audio-library-for-web,pop_up_archive,,
110406_SteveZimmer_TempusFugitive_POD371,Tempus Fugitive,Steve Zimmer,,https://themoth.box.com/s/fsjca6x9ovyi5psx47q4rn4b18dihgbz,audio-library-for-web,pop_up_archive,,
110412_AlisonMinami_TheStuffThatBinds_MRH1320,The Stuff That Binds,Alison Minami,,https://themoth.box.com/s/r91n6z6h104x327rrdfiwfxvt74ejc12,audio-library-for-web,pop_up_archive,,
110421_AdamWade_HobokenRoastBeef_MRH1305,Hoboken Roast Beef,Adam Wade,,https://themoth.box.com/s/ik2uhsbjbj1ls82kj0m1vsv9zupmehks,audio-library-for-web,pop_up_archive,,
110425_JulieKraut_MyCheeseMyMalaria_POD,"My Cheese, My Malaria",Julie Kraut,,https://themoth.box.com/s/1ekqoaj2dmk6ie17q68i4uv2hnvpo2tf,audio-library-for-web,pop_up_archive,,
110426_JennSodini_AnUnplannedExhibition_MRH1510,An Unplanned Exhibition,Jenn Sodini,,https://themoth.box.com/s/n74dcv0k8mems1i6fle85035rzbfh3,audio-library-for-web,pop_up_archive,,
110430_EdgarOliver_CourtingPaulBowlesInTangier_MRH1205,Courting Paul Bowles In Tangier,Edgar Oliver,,https://themoth.box.com/s/uilx1o7camchegi5kelbjlmmfttq4aza,audio-library-for-web,pop_up_archive,,
110430_ElifShafak_WritingAmidstTheRuins_MRH1205,Writing Amidst The Ruins,Elif Shafak,,https://themoth.box.com/s/no37r9eviwamuvun9l6jqmri59qo9ceh,audio-library-for-web,pop_up_archive,,
110430_JennyAllen_HairTodayGoneTomorrow_MRH1502,"Hair Today, Gone Tomorrow",Jenny Allen,,https://themoth.box.com/s/9fwzh4uzr1ej3cuqkj2pacsw7ox0odiu,audio-library-for-web,pop_up_archive,,
110430_WarrenMacDonald_ACrushingConnection_MRH1110,A Crushing Connection,Warren MacDonald,,https://themoth.box.com/s/buy18zyomiywx56gpgyx8920u8s1pr4n,audio-library-for-web,pop_up_archive,,
110504_LauraRevness_TheToucanBeak_MRH1109,The Toucan Beak,Laura Revness,,https://themoth.box.com/s/2bl31un7mlurvja8dofz57j17tf0fqem,audio-library-for-web,pop_up_archive,,
110512_JuneCross_SecretDaughter_MRH1108,Secret Daughter,June Cross,,https://themoth.box.com/s/xhlv8lcjuivdqzyqnzed61gpwcqf24iw,audio-library-for-web,pop_up_archive,,
110512_MishkaShubaly_Shipwrecked_MRH1108,Shipwrecked,Mishka Shubaly,,https://themoth.box.com/s/tbxegk8cfu2iu145zxsspxhpmufbgxfl,audio-library-for-web,pop_up_archive,,
110512_RichardPrice_HatpinMary_MRH1403,Hatpin Mary,Richard Price,,https://themoth.box.com/s/frlcv72xv6591xawo6qqbrgwwc7kxlt1,audio-library-for-web,pop_up_archive,,
110516_BernardJenkins_SiblingRivalry_POD,Sibling Rivalry,Bernard Jenkins,,https://themoth.box.com/s/6yxf79jrsiy02ifwr3b1954eyrnnx2pu,audio-library-for-web,pop_up_archive,,
110521_IshmaelBeah_TheSoundsOfMyVillage_MRH1109,The Sounds Of My Village,Ishmael Beah,,https://themoth.box.com/s/s9huheoo0gfektm8z7tn58nez3ahw8ek,audio-library-for-web,pop_up_archive,,
110604_EricLander_WhyITeach_MRH1201,Why I Teach,Eric Lander,,https://themoth.box.com/s/gsaauv6vtw3p384lluqd7xojtw3yydrg,audio-library-for-web,pop_up_archive,,
110604_JamesFallon_ConfessionsOfAProSocialPsychopath_MRH1202,Confessions Of A Pro-Social Psychopath,James Fallon,,https://themoth.box.com/s/sr0gv1fq3q63wd5jb8dpdzl77e7z4py5,audio-library-for-web,pop_up_archive,,
110604_JannaLevin_LifeOnAMobiusStrip_MRH1201,Life On A Möbius Strip,Janna Levin,,https://themoth.box.com/s/uzu5wvkt4ki3eih0dlkgcdwwxji0ntab,audio-library-for-web,pop_up_archive,,
110604_KodiAzari_ThePerfectHumanHand_MRH1201,The Perfect Human Hand,Kodi Azari,,https://themoth.box.com/s/4wc4ecileumjw44kz65m4gpalz9sok7j,audio-library-for-web,pop_up_archive,,
110604_RoaldHoffmann_CocoonOfLove_POD,Cocoon Of Love,Roald Hoffmann,,https://themoth.box.com/s/gjur4anz3w5o04hnqhfl3v9rbed1uhqx,audio-library-for-web,pop_up_archive,,
110606_CarlosKotkin_TheAccidentalExecutive_MRH1315,The Accidental Executive,Carlos Kotkin,,https://themoth.box.com/s/zw50nd0p2x5wlxdxip9u8xehxy2ieho2,audio-library-for-web,pop_up_archive,,
110606_PeterStory_WeddingJackpot_MRH1309,Wedding Jackpot,Peter Story,,https://themoth.box.com/s/szt5v9wluvllk1jnev8gvx114u9xryfa,audio-library-for-web,pop_up_archive,,
110614_JoshuaBlau_ThreeOfAKind_POD,Three Of A Kind,Joshua Blau,,https://themoth.box.com/s/2ndlvfolb5aquae6b7pod4eahv52vnuh,audio-library-for-web,pop_up_archive,,
110622_JoshAxelrad_TheCockroach_POD,The Cockroach,Josh Axelrad,,https://themoth.box.com/s/mjieonhr89us7r3nodf6tp5ke35ucttm,audio-library-for-web,pop_up_archive,,
110623_JeffreySolomon_TheBattleOfTempleBethEl_MRH1205,The Battle Of Temple Beth El,Jeffrey Solomon,,https://themoth.box.com/s/wecmqluhd2lu9twiwvci5dvj2344wttg,audio-library-for-web,pop_up_archive,,
110628_BonnieLevison_LoveShack_MRH1311,Love Shack,Bonnie Levison,,https://themoth.box.com/s/s1y29b6kb02x12w7332k5wap77m0k269,audio-library-for-web,pop_up_archive,,
110628_JessiKlein_TiredFromNewYork_MRH1311,Tired From New York,Jessi Klein,,https://themoth.box.com/s/xx0g1z40vx5dr0v2h4dkqoj8m6f7kcw,audio-library-for-web,pop_up_archive,,
110628_ShermanPowell_CocktailsInAttica_MRH1311,Cocktails In Attica,Sherman Powell,,https://themoth.box.com/s/dv8xek74w86jknci7fwvzhgqd0bnwkri,audio-library-for-web,pop_up_archive,,
110712_MatthewDicks_ThePoleVaulter_MRH1513,The Pole Vaulter,Matthew Dicks,,https://themoth.box.com/s/mfyi1p0sb3hfrh73zb17pi0bil6pia0n,audio-library-for-web,pop_up_archive,,
110712_RobertWeinstein_LessonsFromThePerryComoSundaeBar_MRH1204,Lessons From The Perry Como Sundae Bar,Robert Weinstein,,https://themoth.box.com/s/qbnlsjfhjb92xxzsilje37na4k2tzl6y,audio-library-for-web,pop_up_archive,,
110713_GiuliaRozzi_JustOneSong_POD,Just One Song,Giulia Rozzi,,https://themoth.box.com/s/4x90we40rgus2srs3a9aoii2uwwl0vke,audio-library-for-web,pop_up_archive,,
110720_AnnieDuke_AHouseDivided_POD,A House Divided,Annie Duke,,https://themoth.box.com/s/gv936fy3u4xpgla4httfv93mp8wwzxe5,audio-library-for-web,pop_up_archive,,
110721_ErinBarker_TermsTheyDontTeachYouInGirlScouts_POD,Terms They Don't Teach You In Girl Scouts,Erin Barker,,https://themoth.box.com/s/xprq3c9txgqkwxblob88g5n44ow18ran,audio-library-for-web,pop_up_archive,,
110802_PaulTeodo_ADangerousPerson_MRH1209,A Dangerous Person,Paul Teodo,,https://themoth.box.com/s/cw42egn7hvikmm5g6mg5hb819piei5wk,audio-library-for-web,pop_up_archive,,
110803_EvanKleiman_CautionEating_MRH1610,Caution Eating,Evan Kleiman,,https://themoth.box.com/s/b4e6w70y3rqxpk6cgvxfnsli8bzjs13i,audio-library-for-web,pop_up_archive,,
110809_RebeccaA_OneShoulderedBoy_POD,One Shouldered Boy,Rebecca A,,https://themoth.box.com/s/326l0ujjxxam4eufeaojrus5oy9rhlxi,audio-library-for-web,pop_up_archive,,
110825_SallyKalson_OffTheRecord_POD355,Off The Record,Sally Kalson,,https://themoth.box.com/s/wi06jrgo1ijekzd13ihbuiwjyqkaxtdw,audio-library-for-web,pop_up_archive,,
110913_AdamGopnik_RareRomanceWellDoneMarriage_MRH1209,"Rare Romance, Well-Done Marriage",Adam Gopnik,,https://themoth.box.com/s/dl5g37wm2g5me1ovulb8i9q6ue9r2gbv,audio-library-for-web,pop_up_archive,,
110913_DavidChang_StarCustodian_MRH1206,Star Custodian,David Chang,,https://themoth.box.com/s/egy7esactj1d34ex2ofucx22ptfg9hv7,audio-library-for-web,pop_up_archive,,
110913_LisaLampanelli_FatGirlInterrupted_MRH1206,"Fat Girl, Interrupted",Lisa Lampanelli,,https://themoth.box.com/s/99765utxmkfhb9yuznsechrmqxaw593x,audio-library-for-web,pop_up_archive,,
110913_SteveOsborne_TakedownDay_POD,Takedown Day,Steve Osborne,,https://themoth.box.com/s/nk61slmd7tmypzym0zq869uubwqfwpwn,audio-library-for-web,pop_up_archive,,
110919_AlvinLau_SweetAndSourMeatballs_MRH1409,Sweet And Sour Meatballs,Alvin Lau,,https://themoth.box.com/s/xr634cioymazapn9crkniog3hab52vkr,audio-library-for-web,pop_up_archive,,
110926_IvanKuraev_EnglishLessons_MRH1303,English Lessons,Ivan Kuraev,,https://themoth.box.com/s/sk03w0tppgfo1bbhkj2fsq3snevknqv1,audio-library-for-web,pop_up_archive,,
110927_GabeBullard_LoveAtFirstBlister_POD,Love At First Blister,Gabe Bullard,,https://themoth.box.com/s/pn96rz11u022u5m18bqrk9u7tyexb8ah,audio-library-for-web,pop_up_archive,,
110927_KirbyAdams_RacingTheBus_POD,Racing The Bus,Kirby Adams,,https://themoth.box.com/s/0sgmvli05cqkkdzsgndetfbiunzqb9pr,audio-library-for-web,pop_up_archive,,
111018_AlishaBrophy_StorySLAMFavorites_POD,StorySLAM Favorites,Alisha Brophy,,https://themoth.box.com/s/2qswh96qcn7qd6vo76zgonek2o6wmws8,audio-library-for-web,pop_up_archive,,
111022_JamaicaKincaide_TheLetter_MRH1308,The Letter,Jamaica Kincaide,,https://themoth.box.com/s/nkzq3po2uvt57qkx270lzki57bx2aol8,audio-library-for-web,pop_up_archive,,
111025_AmyRood_IDontDoSexy_MRH1204,I Don't Do Sexy,Amy Rood,,https://themoth.box.com/s/u8xyekctqmpktxlav4h1nh83g1liu6x3,audio-library-for-web,pop_up_archive,,
111025_DonRaySmith_WilsonAvenueAndTheLandOfNoReturn_POD,Wilson Avenue And The Land Of No Return,Don Ray Smith,,https://themoth.box.com/s/vnbosspsdkczdyjx8gjh7rsgh70qpwfi,audio-library-for-web,pop_up_archive,,
111025_JudithBenezra_NoCheeseSandwich_POD,No Cheese Sandwich,Judith Benezra,,https://themoth.box.com/s/8ojjv1w91au6yc7cgeveu1958hb4m3z6,audio-library-for-web,pop_up_archive,,
111102_ElnaBaker_ToRussiaWithLove_MRH1301,To Russia With Love,Elna Baker,,https://themoth.box.com/s/6mhe36r57d5afhythdrupv4orufk6yiv,audio-library-for-web,pop_up_archive,,
111102_TinaMcElroyAnsa_StarsOnTheCeiling_MRH1301,Stars On The Ceiling,Tina McElroy Ansa,,https://themoth.box.com/s/bry6ehw6px8se625kxbrqeilh7dcmlxl,audio-library-for-web,pop_up_archive,,
111108_CaitlinBrodnick_Dumped_POD,Dumped,Caitlin Brodnick,,https://themoth.box.com/s/ac2xl964z9tq87dxo0bv8eoavmppqusz,audio-library-for-web,pop_up_archive,,
111111_BarbaraWeiner_SeptemberLight_MRH1208,September Light,Barbara Weiner,,https://themoth.box.com/s/lngqd9nlip20j0knnioec09og938uu0t,audio-library-for-web,pop_up_archive,,
111111_TristanJimerson_ADishBestServedCold_MRH1203,A Dish Best Served Cold,Tristan Jimerson,,https://themoth.box.com/s/y8c7czup3g8mgc946dneswm8ptdqwuvb,audio-library-for-web,pop_up_archive,,
111129_TomHerndon_OHareHustle_MRH1525,O'Hare Hustle,Tom Herndon,,https://themoth.box.com/s/fijhip8i1cxrahjj942k5utkgs7iemk5,audio-library-for-web,pop_up_archive,,
111208_BruceFeiler_TheCouncilOfDads_MRH1507,The Council Of Dads,Bruce Feiler,,https://themoth.box.com/s/92jx86uwp1j35wa0pk69wrq50wl89lrr,audio-library-for-web,pop_up_archive,,
111208_MarieWalsh_ATaleOfTwoLives_MRH1315,A Tale Of Two Lives,Marie Walsh,,https://themoth.box.com/s/kxga6vnz5sglyg6uxng435bx8ygonrwp,audio-library-for-web,pop_up_archive,,
111208_SatoriShakoor_TooMuch_MRH1204,Too Much,Satori Shakoor,,https://themoth.box.com/s/kihv0qwvyl2437c8go9vv5ym3hz8f8jo,audio-library-for-web,pop_up_archive,,
111208_ShalomAuslander_DeathCampBlues_POD,Death Camp Blues,Shalom Auslander,,https://themoth.box.com/s/ubhuv3mrclfjf1qo6sd9d4dild4lef8e,audio-library-for-web,pop_up_archive,,
111227_RandiSkaggs_TwoHeartsEntwined_POD,Two Hearts Entwined,Randi Skaggs,,https://themoth.box.com/s/21lme98tl3va1hmcvtr1vhabbgjmzdw6,audio-library-for-web,pop_up_archive,,
120104_AmeeraChowdhury_SchoolNight_POD360,School Night,Ameera Chowdhury,,https://themoth.box.com/s/zcy6vqify8bh3k3ntomvedw1u3ncep49,audio-library-for-web,pop_up_archive,,
120111_AaronWolfe_LittleBoyInTheBigHouse_POD,Little Boy In The Big House,Aaron Wolfe,,https://themoth.box.com/s/fmbtw6yuj2ljn9auwz0pk70cjz54n45e,audio-library-for-web,pop_up_archive,,
120111_DianaSpechler_RealLove_MRH1325,Real Love,Diana Spechler,,https://themoth.box.com/s/9w70ig37uhej1o391q8nbr44gu8ycq8h,audio-library-for-web,pop_up_archive,,
120111_IvanKuraev_BabushkasRevenge_MRH1303,Babushka's Revenge,Ivan Kuraev,,https://themoth.box.com/s/uztyeqczzju7aj8v3ql5enrdxcj6q90y,audio-library-for-web,pop_up_archive,,
120118_RichardKind_IDont_MRH1208,I Don't,Richard Kind,,https://themoth.box.com/s/5zq74ir5twbty1u4gge55wd9lvtquc94,audio-library-for-web,pop_up_archive,,
120130_SamThurman_JapaneseMoshPit_MRH1209,Japanese Mosh Pit,Sam Thurman,,https://themoth.box.com/s/28zendq42rxewib33nbrqfbd2b5158d5,audio-library-for-web,pop_up_archive,,
120130_StevenPuente_CoopCityIceCreamRun_MRH1305,Co-Op City Ice Cream Run,Steven Puente,,https://themoth.box.com/s/ehafo2m4lc0jlfkh17wkbdhuv6hpla43,audio-library-for-web,pop_up_archive,,
120209_ErinBarker_GoodNewsVersusBadNews_MRH1209,Good News Versus Bad News,Erin Barker,,https://themoth.box.com/s/8p38pwmqnxvrxc0gywmxkq6l22,audio-library-for-web,pop_up_archive,,
120209_JillianLauren_ThePrinceAndI_MRH1310,The Prince And I,Jillian Lauren,,https://themoth.box.com/s/w4nr3vtcysai6mt7oemw1k8ttoy5qhlw,audio-library-for-web,pop_up_archive,,
120209_KevinFree_MyHero_MRH1317_POD342,My Hero,Kevin Free,,https://themoth.box.com/s/fmor156uxaje4plppw580oblq9dm7m8x,audio-library-for-web,pop_up_archive,,
120209_SimonDoonan_EveryExpenseWasSpared_MRH1315,Every Expense Was Spared,Simon Doonan,,https://themoth.box.com/s/3f80f03cfirv6kablnwjc0fwp9wwl05k,audio-library-for-web,pop_up_archive,,
120214_StacyKeene_HoldingOnForDearLife_MRH1313,Holding On For Dear Life,Stacy Keene,,https://themoth.box.com/s/1sja6jfrcaf3qmj42m4p6kuwibwh5m7y,audio-library-for-web,pop_up_archive,,
120215_TimKing_AChangeOfPlans_MRH1403,A Change Of Plans,Tim King,,https://themoth.box.com/s/d0lqot1foo092huldu4ijlomlu4v1w4i,audio-library-for-web,pop_up_archive,,
120223_MikeDang_MyBosssMurderFantasies_POD,My Boss's Murder Fantasies,Mike Dang,,https://themoth.box.com/s/1cnddyit7qcg7jmri8a2shk7h0ule7ml,audio-library-for-web,pop_up_archive,,
120227_SusanKent_BabyGirl_MRH1305,Baby Girl,Susan Kent,,https://themoth.box.com/s/i210bn025ro7bj6dkr8z6ez5bj2pp7kd,audio-library-for-web,pop_up_archive,,
120301_BrianFinkelstein_PerfectMoments_MRH1309,Perfect Moments,Brian Finkelstein,,https://themoth.box.com/s/feae8ms0d307kntbm8pmkzsqsqnmbm64,audio-library-for-web,pop_up_archive,,
120307_KerryWeeks_PocketKnivesWartsAndRefrigerators_POD,"Pocket Knives, Warts And Refrigerators",Kerry Weeks,,https://themoth.box.com/s/b0n39g09zpelcw0yrv1ghogphyfib1yb,audio-library-for-web,pop_up_archive,,
120307_MicaelaBlei_LegoCrimes_MRH1323,Lego Crimes,Micaela Blei,,https://themoth.box.com/s/olskpch4ghl5kdfxi5g8uwgwq5sjbxwa,audio-library-for-web,pop_up_archive,,
120316_AEHotchner_TheDayIBecameAMatador_MRH1307,The Day I Became A Matador,AE Hotchner,,https://themoth.box.com/s/xeqyawsbb3hvtjg63j1k27y8kl5w6ax3,audio-library-for-web,pop_up_archive,,
120316_ElizabethWinstead_The25CentSpa_POD,The 25 Cent Spa,Elizabeth Winstead,,https://themoth.box.com/s/4tedq67uew6slcfpntt2ockuponc9u29,audio-library-for-web,pop_up_archive,,
120316_PhaLe_OhCaptainMyCaptain_MRH1207,"Oh Captain, My Captain",Pha Le,,https://themoth.box.com/s/hxymdkqkhvlnhja9cw7zi3p3n9omjq5b,audio-library-for-web,pop_up_archive,,
120316_TomBodett_InsidePassage_MRH1412,Inside Passage,Tom Bodett,,https://themoth.box.com/s/ydyalcl1imiwjng5g28f1p3o7y2urns4,audio-library-for-web,pop_up_archive,,
120410_AnthonySwofford_TheActualHappyEnding_POD,The Actual Happy Ending,Anthony Swofford,,https://themoth.box.com/s/zvp4kqj1g3rpysa409tudubm37jbe6ux,audio-library-for-web,pop_up_archive,,
120410_LauraGershman_TalkingWithStrangers_POD395,Talking With Strangers,Laura Gershman,,https://themoth.box.com/s/ofpc3n7mta9tu6y66blsnwzxwbrsgkph,audio-library-for-web,pop_up_archive,,
120413_AlvinHall_BeyondMyViewmasterDreams_MRH1209,Beyond My Viewmaster Dreams,Alvin Hall,,https://themoth.box.com/s/8w3i37nnjmn7w2qgqitqw8s5c8tv55uz,audio-library-for-web,pop_up_archive,,
120413_FlashRosenberg_CentsOfLuck_MRH1208,Cents Of Luck,Flash Rosenberg,,https://themoth.box.com/s/ofbo9ikl4ijbheu4juj2sqdtqo9cs3xp,audio-library-for-web,pop_up_archive,,
120413_JoshAxelrad_LuckyLadies_MRh1308,Lucky Ladies,Josh Axelrad,,https://themoth.box.com/s/ayw9u1t9vw2ehe68czlgn085gthbglg8,audio-library-for-web,pop_up_archive,,
120413_PiperKerman_WallOfSound_MRH1304,Wall Of Sound,Piper Kerman,,https://themoth.box.com/s/5kvgzs7rpw7z6zc6kwdnjaclrmslsf7y,audio-library-for-web,pop_up_archive,,
120424_DianeKastiel_Triste_MRH1309,Triste,Diane Kastiel,,https://themoth.box.com/s/pcuml8yc672xqfxwtzeko7fpr5yxpzn4,audio-library-for-web,pop_up_archive,,
120430_AprilSalazar_FeministDebutanteBall_POD378,Feminist Debutante Ball,April Salazar,,https://themoth.box.com/s/j812yk428g5evhw086kivtv9m7b1jjd,audio-library-for-web,pop_up_archive,,
120507_JenLee_TheConversation_POD350,The Conversation,Jen Lee,,https://themoth.box.com/s/xqzr4earumtydrfii0oec7lvshuit3dl,audio-library-for-web,pop_up_archive,,
120507_TimManley_ASuperheroGetsSick_MRH1314,A Superhero Gets Sick,Tim Manley,,https://themoth.box.com/s/zg3j0o8s8w9ivl3m1odrqgyo33ys7avy,audio-library-for-web,pop_up_archive,,
120508_KevinBoggs_ACountryBoysJourney_WEB,A Country Boy's Journey,Kevin Boggs,,https://themoth.box.com/s/59lrtq2e68eg93p70bjp8ia8lrw4k1i3,audio-library-for-web,pop_up_archive,,
120517_AnthonyGiglio_ListenHereFancyPants_POD338,"Listen Here, Fancy Pants",Anthony Giglio,,https://themoth.box.com/s/2zz2b19218hd80hfghd3fschvn76nkr9,audio-library-for-web,pop_up_archive,,
120517_CharlesPugh_GrandmaPugh_MRH1303,Grandma Pugh,Charles Pugh,,https://themoth.box.com/s/jwur5oyqw7hc1ixamry5g7adue9zpn5w,audio-library-for-web,pop_up_archive,,
120521_KodiWitty_BackToNewYork_POD358,Back To New York,Kodi Witty,,https://themoth.box.com/s/9m3a6j929p2pz7h72b0yrnm9ed9d71ks,audio-library-for-web,pop_up_archive,,
120521_ShewitZerai_SoFarToFall_MRH1318,So Far To Fall,Shewit Zerai,,https://themoth.box.com/s/e3hdkefrjealhj91un7n2oy6kwobpum8,audio-library-for-web,pop_up_archive,,
120531_GeorgeLombardi_MissionToIndia_MRH1302,Mission To India,George Lombardi,,https://themoth.box.com/s/kr9km0863lfirph2b61vwdn6nytvuaiq,audio-library-for-web,pop_up_archive,,
120531_LisaJackson_EnvironmentalEngineering_MRH1309,Environmental Engineering,Lisa Jackson,,https://themoth.box.com/s/3yg40y675urx0bhm6uhe1ennjfmgebun,audio-library-for-web,pop_up_archive,,
120531_SiddharthaMukherjee_TheLettingGo_MRH1302,The Letting Go,Siddhartha Mukherjee,,https://themoth.box.com/s/yzwncrexukkycbn6d9ifayh9ggr2,audio-library-for-web,pop_up_archive,,
120621_MollyRingwald_MotheringInCaptivity_MRH1512,Mothering In Captivity,Molly Ringwald,,https://themoth.box.com/s/utd1jlyilvxwzptzkkxfkse1ngisv0uv,audio-library-for-web,pop_up_archive,,
120621_SalaUdin_IWantToBeAFreedomRider_MRH1413,I Want To Be A Freedom Rider,Sala Udin,,https://themoth.box.com/s/w4l55n5isufn0zvo4a74wnp0hkh25ncr,audio-library-for-web,pop_up_archive,,
120625_TaraClancy_NiceShotKid_POD,"Nice Shot, Kid",Tara Clancy,,https://themoth.box.com/s/uue841r93nlbkralsoyb0acy6c747g4h,audio-library-for-web,pop_up_archive,,
120627_EllieLee_Lost_MRH1312,Lost,Ellie Lee,,https://themoth.box.com/s/k4izyxu33ajvaca0gx97j8hse2qfnw3y,audio-library-for-web,pop_up_archive,,
120628_PeterAguero_MeAndHerAndIt_MRH1305,Me And Her And It,Peter Aguero,,https://themoth.box.com/s/a0wmud4474vnrkfnbu661riu0e0bhu5v,audio-library-for-web,pop_up_archive,,
120703_SamMullins_Dinosaur_MRH1324,Dinosaur,Sam Mullins,,https://themoth.box.com/s/2bl6baql0lbcizhtc33bnv7rp6aevy84,audio-library-for-web,pop_up_archive,,
120711_AprilSalazar_TheReveal_MRH1314,The Reveal,April Salazar,,https://themoth.box.com/s/857jzj9bm7y17lxgg6yheh1zxf0qocc8,audio-library-for-web,pop_up_archive,,
120711_CarlyJohnstone_APerfectCircle_MRH1324,A Perfect Circle,Carly Johnstone,,https://themoth.box.com/s/lhnh1ee522brorh9oyptz2hnoby75285,audio-library-for-web,pop_up_archive,,
120711_DamienEchols_LifeAfterDeath_MRH1310,Life After Death,Damien Echols,,https://themoth.box.com/s/w4t2hetd7kwds1j32eyr9va4x5x5hdc9,audio-library-for-web,pop_up_archive,,
120711_KempPowers_ThePastWasntDoneWithMe_MRH1307,The Past Wasn't Done With Me,Kemp Powers,,https://themoth.box.com/s/vdl54upa97zpxwg3v0sbyw58mikdlfae,audio-library-for-web,pop_up_archive,,
120711_SebastianJunger_War_MRH1308,War,Sebastian Junger,,https://themoth.box.com/s/g56ubkdfd1a33ntgv2vaqhl8fwspllek,audio-library-for-web,pop_up_archive,,
120717_MatthewDicks_Anonymous_MRH1319,Anonymous,Matthew Dicks,,https://themoth.box.com/s/9ab8golhee8jqnn8s8vxk118gig6wmz4,audio-library-for-web,pop_up_archive,,
