uid,title,description,url,audio_url,image_url,collection,vendor,vendor_identifier,notes
cpb-aacip_81-70zpcgx8,Woman; 443; Women and Success,"This episode features a conversation with Dr. Adeline Levine. Dr. Levine is
an Associate Professor in the Department of Sociology at the State
University of NY at Buffalo and is former Chairperson of the Sociology
Department. She has written several articles about women and the labor
force. Her paper, ""Woman and the Fear of Success: A Problem of Replication""
has been widely read. Dr. Levine has a Ph.D. from Yale. She entered college
when her youngest son entered kindergarten. Woman is a talk show featuring in-depth conversations exploring issues
affecting the lives of women.",http://americanarchive.org/catalog/cpb-aacip_81-70zpcgx8,http://americanarchive.org/media/cpb-aacip_81-70zpcgx8?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_81-70zpcgx8.jpg,WNED,webvtt,cpb-aacip_81-70zpcgx8.vtt
cpb-aacip_29-55z618cj,The Wisconsin Magazine; 1403,"The Wisconsin Magazine is a weekly magazine featuring segments on local
Wisconsin news and current events.",http://americanarchive.org/catalog/cpb-aacip_29-55z618cj,http://americanarchive.org/media/cpb-aacip_29-55z618cj?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_29-55z618cj.jpg,Wisconsin Public Television (WHA-TV),webvtt,cpb-aacip_29-55z618cj.vtt
cpb-aacip_29-65v6x474,Tryout TV; Belly dancerThe Midriff myth,"""Tryout TV is a series that provides broadcast time to individual works
produced through the facilities of the University of Wisconsin Extension
Telecommunications Center, WHA-TV Madison. """,http://americanarchive.org/catalog/cpb-aacip_29-65v6x474,http://americanarchive.org/media/cpb-aacip_29-65v6x474?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_29-65v6x474.jpg,Wisconsin Public Television (WHA-TV),webvtt,cpb-aacip_29-65v6x474.vtt
cpb-aacip_138-42n5tg3t,Mountain News & World Report; Vol. 1 (73-77),"73) Lost Creek/Tom Hansell & Robert Gipe - 10/31/91; 74) James Still
& Randy Wilson/Rich Kirby - 10/31/91; 75) EREX & Mrs. Russell/Tom
Hansell - 11/7/91; 76) Mountain People and Places/Buck Maggard - 11/7/91;
77) Fast Food Women/Maxine Kenny - 11/14/91 Mountain News & World Report is a radio magazine featuring segments on
the news and local communities in Central Appalachia.",http://americanarchive.org/catalog/cpb-aacip_138-42n5tg3t,http://americanarchive.org/media/cpb-aacip_138-42n5tg3t?part=1,http://americanarchive.org/thumbs/audio-digitized.jpg,"Appalshop, Inc. (WMMT and Appalshop Films)",webvtt,cpb-aacip_138-42n5tg3t.vtt
cpb-aacip_138-35gb5qvf,Mountain News & World Report; Vol. 1 (1-7),"1) black lung benefits law/Buck - 4/10/91; 2) Cram Creek Victory/Max -
4/10/91; 3) Rural Homeless/Rich - 4/10/91; 4) Kid Hog Butcher/Rob - 4/10/91;
5) Dayhoit Toxics/Rich - 4/17/91; 6) Coal Dust Scandal/Tom - 4/17/91; 7) SE
Coal & NLRB/Buck & Tom - 4/17/91; Mountain News & World Report is a radio magazine featuring segments on
the news and local communities in Central Appalachia.",http://americanarchive.org/catalog/cpb-aacip_138-35gb5qvf,http://americanarchive.org/media/cpb-aacip_138-35gb5qvf?part=1,http://americanarchive.org/thumbs/audio-digitized.jpg,"Appalshop, Inc. (WMMT and Appalshop Films)",webvtt,cpb-aacip_138-35gb5qvf.vtt
cpb-aacip_15-3t9d50gs17,"Africans in America; 102; Revolution; 
     Interview with Deborah Gray White, Professor of History, Rutgers
    University. 1 of 2 
  ","Deborah Gray White is interviewed about how most new slaves are now born in
the colonies, relationships between parents and children, Br'er Rabbit,
daily lives of slave women, relationships between white and black children,
kinship among slave families, the Revolutionary period, how whites who did
not own slaves themselves participated in the culture of slavery, raising
children in slave families, slave marriages, Venture Smith, how cotton
changed slavery",http://americanarchive.org/catalog/cpb-aacip_15-3t9d50gs17,http://americanarchive.org/media/cpb-aacip_15-3t9d50gs17?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_15-3t9d50gs17.jpg,WGBH,webvtt,cpb-aacip_15-3t9d50gs17.vtt
cpb-aacip_52-945qg4f4,Prime Time; Holiday Activities,Holiday Activities,http://americanarchive.org/catalog/cpb-aacip_52-945qg4f4,http://americanarchive.org/media/cpb-aacip_52-945qg4f4?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-945qg4f4.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-945qg4f4.vtt
cpb-aacip_15-h12v40kx3d,"Africans in America; 101; The Terrible Transformation; Interview with Frances Latimer, Historian","Frances Latimer is interviewed about the history of her family in Virginia,
what Africans might have encountered when they first arrived, free man
Francis Payne, land owner Anthony Johnson, Colony life for black and mulatto
women, use of the court system, ""Mine own ground,"" slave codes, reasons to
study African American history.",http://americanarchive.org/catalog/cpb-aacip_15-h12v40kx3d,http://americanarchive.org/media/cpb-aacip_15-h12v40kx3d?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_15-h12v40kx3d.jpg,WGBH,webvtt,cpb-aacip_15-h12v40kx3d.vtt
cpb-aacip_15-tb0xp6w59c,"Africans in America; 104; Judgment Day; Interview with Cornelia Bailey, Folklorist and Slave Descendant","Cornelia Bailey is interviewed about ancestral memories of coping and
perseverance, going to a better place, spiritual communication, the
importance of family, revenge stories, life as an overseer, making do with
what you have, Butler Island and slave life, hardships of working in rice
and feeding your family, preserving pride, going back to go forward,
resistance, forming new communities after slavery, joining the church and
baptism, religious practice before there was a church, double talking, song
for loved ones dying in the field ""King Buzzard.""",http://americanarchive.org/catalog/cpb-aacip_15-tb0xp6w59c,http://americanarchive.org/media/cpb-aacip_15-tb0xp6w59c?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_15-tb0xp6w59c.jpg,WGBH,webvtt,cpb-aacip_15-tb0xp6w59c.vtt
cpb-aacip_29-36547j6r,The Wisconsin Magazine; 1524,"The Wisconsin Magazine is a weekly magazine featuring segments on local
Wisconsin news and current events.",http://americanarchive.org/catalog/cpb-aacip_29-36547j6r,http://americanarchive.org/media/cpb-aacip_29-36547j6r?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_29-36547j6r.jpg,Wisconsin Public Television (WHA-TV),webvtt,cpb-aacip_29-36547j6r.vtt
cpb-aacip_52-08hdr912,Stateline; 707,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-08hdr912,http://americanarchive.org/media/cpb-aacip_52-08hdr912?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-08hdr912.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-08hdr912.vtt
cpb-aacip_29-94vhhxdd,The Wisconsin Magazine; 1525,"The Wisconsin Magazine is a weekly magazine featuring segments on local
Wisconsin news and current events.",http://americanarchive.org/catalog/cpb-aacip_29-94vhhxdd,http://americanarchive.org/media/cpb-aacip_29-94vhhxdd?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_29-94vhhxdd.jpg,Wisconsin Public Television (WHA-TV),webvtt,cpb-aacip_29-94vhhxdd.vtt
cpb-aacip_29-6341p0bp,The Wisconsin Magazine; 1413,"The Wisconsin Magazine is a weekly magazine featuring segments on local
Wisconsin news and current events.",http://americanarchive.org/catalog/cpb-aacip_29-6341p0bp,http://americanarchive.org/media/cpb-aacip_29-6341p0bp?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_29-6341p0bp.jpg,Wisconsin Public Television (WHA-TV),webvtt,cpb-aacip_29-6341p0bp.vtt
cpb-aacip_52-149p8fkt,Stateline; 913,legislature under stress Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-149p8fkt,http://americanarchive.org/media/cpb-aacip_52-149p8fkt?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-149p8fkt.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-149p8fkt.vtt
cpb-aacip_52-171vhkf3,Stateline; T1001,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-171vhkf3,http://americanarchive.org/media/cpb-aacip_52-171vhkf3?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-171vhkf3.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-171vhkf3.vtt
cpb-aacip_52-91sf7w94,Stateline; 906,gambling Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-91sf7w94,http://americanarchive.org/media/cpb-aacip_52-91sf7w94?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-91sf7w94.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-91sf7w94.vtt
cpb-aacip_52-97xksxrb,Stateline; T1002,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-97xksxrb,http://americanarchive.org/media/cpb-aacip_52-97xksxrb?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-97xksxrb.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-97xksxrb.vtt
cpb-aacip_15-9c6rx94868,"Africans in America; 101; The Terrible Transformation; Interview with John Fynn, Professor of History, University of Ghana","John Fynn is interviewed about the first Europeans in America and how trade
began with Africa, beginning of the slave trade, impact of the gun on
Africa, existence of slavery in Africa, unholy alliance between African and
European traders, traditions, expertise and skills that African people
brought to America, the journey from the castles of Ghana to America, the
treatment Africans received from the slavers.",http://americanarchive.org/catalog/cpb-aacip_15-9c6rx94868,http://americanarchive.org/media/cpb-aacip_15-9c6rx94868?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_15-9c6rx94868.jpg,WGBH,webvtt,cpb-aacip_15-9c6rx94868.vtt
cpb-aacip_52-2259zzhg,Stateline; 1005,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-2259zzhg,http://americanarchive.org/media/cpb-aacip_52-2259zzhg?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-2259zzhg.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-2259zzhg.vtt
cpb-aacip_293-12z34wcw,Evening Exchange; 052192; Africans and African-Americans,"This episode covers topics including the relationship between Africans and
African-Americans and business opportunities for both Africans in the United
States and African-Americans within Africa. The guests talk about how
Africans and African-Americans interact with one another, both negatively
and positively, the opportunity to guide African immigrants in finding
success in business, and also the challenges African-Americans face in
getting a start in or investing back to Africa.",http://americanarchive.org/catalog/cpb-aacip_293-12z34wcw,http://americanarchive.org/media/cpb-aacip_293-12z34wcw?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_293-12z34wcw.jpg,WHUT-TV (Howard University Television),webvtt,cpb-aacip_293-12z34wcw.vtt
cpb-aacip_52-988gttr8,Prime Time; Importance of Reading Skills,Importance of Reading Skills,http://americanarchive.org/catalog/cpb-aacip_52-988gttr8,http://americanarchive.org/media/cpb-aacip_52-988gttr8?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-988gttr8.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-988gttr8.vtt
cpb-aacip_52-2259zzj5,Stateline; 715,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-2259zzj5,http://americanarchive.org/media/cpb-aacip_52-2259zzj5?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-2259zzj5.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-2259zzj5.vtt
cpb-aacip_29-63fxpw2d,The Wisconsin Magazine; 622,"The Wisconsin Magazine is a weekly magazine featuring segments on local
Wisconsin news and current events.",http://americanarchive.org/catalog/cpb-aacip_29-63fxpw2d,http://americanarchive.org/media/cpb-aacip_29-63fxpw2d?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_29-63fxpw2d.jpg,Wisconsin Public Television (WHA-TV),webvtt,cpb-aacip_29-63fxpw2d.vtt
cpb-aacip_52-2259zzmj,Stateline; 712,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-2259zzmj,http://americanarchive.org/media/cpb-aacip_52-2259zzmj?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-2259zzmj.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-2259zzmj.vtt
cpb-aacip_52-246q59xn,Stateline; T1003,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-246q59xn,http://americanarchive.org/media/cpb-aacip_52-246q59xn?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-246q59xn.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-246q59xn.vtt
cpb-aacip_29-6663z0zw,The Wisconsin Magazine; Knowles; 1416,"The Wisconsin Magazine is a weekly magazine featuring segments on local
Wisconsin news and current events.",http://americanarchive.org/catalog/cpb-aacip_29-6663z0zw,http://americanarchive.org/media/cpb-aacip_29-6663z0zw?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_29-6663z0zw.jpg,Wisconsin Public Television (WHA-TV),webvtt,cpb-aacip_29-6663z0zw.vtt
cpb-aacip_52-21ghx5zq,Election Debate 1990 District # 3,-,http://americanarchive.org/catalog/cpb-aacip_52-21ghx5zq,http://americanarchive.org/media/cpb-aacip_52-21ghx5zq?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-21ghx5zq.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-21ghx5zq.vtt
cpb-aacip_52-21tdz2m7,Smith & Muse,Diahann Carroll,http://americanarchive.org/catalog/cpb-aacip_52-21tdz2m7,http://americanarchive.org/media/cpb-aacip_52-21tdz2m7?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-21tdz2m7.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-21tdz2m7.vtt
cpb-aacip_81-67wm3fxh,Woman; 442; Concerns of American Indian Women,"This episode features a conversation with Connie Uri, M.D. and Marie
Sanchez . Sanchez is Chief Judge of the Northern Cheyenne Tribe. She is a
mother of nine and is on the National Board of Research on the Plutonium
Economy and the advisory board of NASC, the Native American Solidarity
Committee. She is also a member of the International Treaty Council. Dr. Uri
is a physician and is currently attending law school. She is a Chocktaw
Cherokee. She supported the struggle at both Wounded Knee and Alcatraz. She
is a member of the Indian Women United for Social Justice. Woman is a talk show featuring in-depth conversations exploring issues
affecting the lives of women.",http://americanarchive.org/catalog/cpb-aacip_81-67wm3fxh,http://americanarchive.org/media/cpb-aacip_81-67wm3fxh?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_81-67wm3fxh.jpg,WNED,webvtt,cpb-aacip_81-67wm3fxh.vtt
cpb-aacip_15-sb3ws8jn9w,"Africans in America; 101; The Terrible Transformation; 
     Interview with Norrece T. Jones, Associate Professor of History and African
    American Studies, Virginia Commonwealth University. 1 of 4 
  ","Norrece Jones is interviewed about slavery on the basis of race, Africans'
fear that the Europeans were cannibals,The Middle Passage, the horrific
conditions on slave ships, Olaudah Equiano's observations of brutality, the
early status of Africans in Virginia, Creoles' concern about the arrival of
African slaves, the quest for freedom, South Carolina's preference for
African slaves, opportunities for free blacks, black vs. white perception of
freedom.",http://americanarchive.org/catalog/cpb-aacip_15-sb3ws8jn9w,http://americanarchive.org/media/cpb-aacip_15-sb3ws8jn9w?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_15-sb3ws8jn9w.jpg,WGBH,webvtt,cpb-aacip_15-sb3ws8jn9w.vtt
cpb-aacip_85-311ns4k1,Thomas Jefferson Poplar Forest,"This documentary chronicles the restoration of the Thomas Jefferson Retreat
Home, Poplar Forest, in Bedford Country, Virginia from 1986-1998. Sheryl
Kingery talks about Jefferson?s history with the property and several
architects, conservationists, and archeologists describe the steps taken to
restore the home to its former state including securing funds for the
project.",http://americanarchive.org/catalog/cpb-aacip_85-311ns4k1,http://americanarchive.org/media/cpb-aacip_85-311ns4k1?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_85-311ns4k1.jpg,WBRA-TV,webvtt,cpb-aacip_85-311ns4k1.vtt
cpb-aacip_260-32d7wqfv,"Main Street, Wyoming; 1102; Risky Business: The Ghost Town of Kirwin","This episode explores the town of Kirwin, an abandoned mining outpost in
the northwestern part of Wyoming. Topics covered include the miners who
lived there, the impact of natural disasters on the region, and explorers
charting out territories both by air and sea. ""Main Street, Wyoming is a documentary series exploring aspects of
Wyoming's local history and culture.""",http://americanarchive.org/catalog/cpb-aacip_260-32d7wqfv,http://americanarchive.org/media/cpb-aacip_260-32d7wqfv?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_260-32d7wqfv.jpg,Wyoming PBS (KCWC),webvtt,cpb-aacip_260-32d7wqfv.vtt
cpb-aacip_17-12z35ngv,Louisiana: The State We're In; 435,"The special session; Dueling Politicians Louisiana: The State We're In is a magazine featuring segments on local
Louisiana news and current events.",http://americanarchive.org/catalog/cpb-aacip_17-12z35ngv,http://americanarchive.org/media/cpb-aacip_17-12z35ngv?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_17-12z35ngv.jpg,Louisiana Public Broadcasting,webvtt,cpb-aacip_17-12z35ngv.vtt
cpb-aacip_52-300zpg1h,Stateline; 513,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-300zpg1h,http://americanarchive.org/media/cpb-aacip_52-300zpg1h?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-300zpg1h.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-300zpg1h.vtt
cpb-aacip_52-300zpg26,Stateline; T1004,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-300zpg26,http://americanarchive.org/media/cpb-aacip_52-300zpg26?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-300zpg26.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-300zpg26.vtt
cpb-aacip_52-30bvqc5p,Stateline; 703,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-30bvqc5p,http://americanarchive.org/media/cpb-aacip_52-30bvqc5p?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-30bvqc5p.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-30bvqc5p.vtt
cpb-aacip_52-33rv18hc,Stateline; 708,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-33rv18hc,http://americanarchive.org/media/cpb-aacip_52-33rv18hc?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-33rv18hc.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-33rv18hc.vtt
cpb-aacip_15-t43hx1609k,Ten O'Clock News; Harvard Law takeover ends,"David Boeri reports that a group of Harvard Law students occupied the
Dean's office overnight to protest the lack of minority faculty at the
school. The students held a rally for their cause this morning. Charles
Ogletree, a visiting Ppofessor at Harvard Law School, addresses a rally of
students outside of the school. The sit-in is over for now and that student
leaders met with James Vorenberg, the Dean of Harvard Law School) to discuss
their demands for an increase in minority faculty members. Interview with
Robert Wilkins, of the Harvard Black Law Students Association, about the
meeting with the Dean. Boeri reads a quote from Vorenberg about the meeting.
The students and the administration disagree about some of the students
demands. The school faculty will need to vote on the students demands in the
fall.",http://americanarchive.org/catalog/cpb-aacip_15-t43hx1609k,http://americanarchive.org/media/cpb-aacip_15-t43hx1609k?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_15-t43hx1609k.jpg,WGBH,webvtt,cpb-aacip_15-t43hx1609k.vtt
cpb-aacip_15-03qv9zz4,Listen Here; William F. Buckley Jr and Rev. W. Sloan Coffin Debate,"William F. Buckley and Rev. W. Sloan Coffin debate the topic resolved ""That
the Government Has a Duty to Promote Equality as well as To Protect
Liberty,"" for a live audience at Yale University. Sloan speaks in favor of
the resolution, and Buckley speaks for the opposition. Sloan talks about
freedom, especially protection from political oppression and protection from
destitution. Buckley argues that if people are equal as determined by God,
then the federal government does not need to be involved. He also argues
that the spirit of equality is so varied between people that it is difficult
to regulate, and that the responsibility of providing people's material
needs should be a human responsibility rather than a governmental
responsibility. After their initial arguments, the debaters ask each other
direct questions. Listen Here is a series that broadcasts recordings of public addresses.",http://americanarchive.org/catalog/cpb-aacip_15-03qv9zz4,http://americanarchive.org/media/cpb-aacip_15-03qv9zz4?part=1,http://americanarchive.org/thumbs/audio-digitized.jpg,WGBH,webvtt,cpb-aacip_15-03qv9zz4.vtt
cpb-aacip_111-623bkcgx,Nowhere to Go But Up,"The program examines education in the state of Arkansas. Interviewees
discuss needed improvements.",http://americanarchive.org/catalog/cpb-aacip_111-623bkcgx,http://americanarchive.org/media/cpb-aacip_111-623bkcgx?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_111-623bkcgx.jpg,Arkansas Educational TV Network (AETN),webvtt,cpb-aacip_111-623bkcgx.vtt
cpb-aacip_81-24jm66qn,Woman; Women Workers,"This episode features a conversation with Barbara Wertheimer and Margie
Albert. Barbara Wertheimer is an American historian and a well-known labor
organizer. She is director of the Trade Union Womens Studies Program at
Cornell University. Marge Albert was a secretary for 25 years and is now a
full time union organizer of office workers in New York City. Woman is a talk show featuring in-depth conversations exploring issues
affecting the lives of women.",http://americanarchive.org/catalog/cpb-aacip_81-24jm66qn,http://americanarchive.org/media/cpb-aacip_81-24jm66qn?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_81-24jm66qn.jpg,WNED,webvtt,cpb-aacip_81-24jm66qn.vtt
cpb-aacip_15-94x54g63,Say Brother; Julian Bond Interview / Black Unemployment in the 80's; 1507,"First segment: Georgia state senator Julian Bond came to Boston to campaign
for the Mondale/Ferraro ticket and talked to Elliott Francis. He discussed
the 1984 presidential race, Jesse Jackson's candidacy, and how party
politics affects black issues. Second segment: Eileen Jones looks into the
crisis in unemployment that has hit the minority communities hardest. Which
job sectors are most affected and what are the prospects in the second
Reagan administration?",http://americanarchive.org/catalog/cpb-aacip_15-94x54g63,http://americanarchive.org/media/cpb-aacip_15-94x54g63?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_15-94x54g63.jpg,WGBH,webvtt,cpb-aacip_15-94x54g63.vtt
cpb-aacip_52-451g1q5g,Prime Time; 107; TV Viewing and Its Influence on Learning,"Prime Time is a weekly program about Denver Public Schools hosted by Ed
Sardella. In this episode, Fred Rogers of the program Mister Rogers'
Neighborhood discusses children watching television. A viewer and his son
act out a scene from Sesame Street as part of the Prime Time activity card.
Stephenie Ericson of KBTV talks about the Watch Right program, which uses
television as a teaching tool. Three local preschool moms encourage their
children to read. Dr. Joseph Brzeinski interviews Dr. Phylliss Adams of the
University of Denver and Dr. Nick Glaser of the University of Northern
Colorado about television and reading.",http://americanarchive.org/catalog/cpb-aacip_52-451g1q5g,http://americanarchive.org/media/cpb-aacip_52-451g1q5g?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-451g1q5g.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-451g1q5g.vtt
cpb-aacip_52-34sj3z70,Prime Time; National Activities Week,National Activities Week,http://americanarchive.org/catalog/cpb-aacip_52-34sj3z70,http://americanarchive.org/media/cpb-aacip_52-34sj3z70?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-34sj3z70.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-34sj3z70.vtt
cpb-aacip_17-58pc94tq,Louisiana: The State We're In; Angola,"The first episode of the series ""Louisiana: The State We're In,"" produced
in November 1976. This episode features a segment on the history of Angola,
the Louisiana State Penitentiary located in West Feliciana Parish, and a
panel discussion on the prison with C. Paul Phelps, the Secretary of the
Department of Corrections, Dr. Mark Thomas Carleton, the Research Director
for the Public Affairs Research Council, and State Representative Bobby
Freeman of Plaquemine. Angola was put under a federal court order in June
1975 in order to address the overcrowding of the prison population and the
poor living conditions of the inmates. The panel discusses the response to
the federal court order, the political problem of appropriating funding to
prisons, the problems associated with decentralizing the prison system away
from Angola, the prison employees, the farm work performed by the inmates,
the issue of the Louisiana: The State We're In is a magazine featuring segments on local
Louisiana news and current events.",http://americanarchive.org/catalog/cpb-aacip_17-58pc94tq,http://americanarchive.org/media/cpb-aacip_17-58pc94tq?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_17-58pc94tq.jpg,Louisiana Public Broadcasting,webvtt,cpb-aacip_17-58pc94tq.vtt
cpb-aacip_111-8605qs74,On The Same Page; Donna Tartt,"AETN is pleased to announce the continuation of its flagship book series
with new episodes of On the Same Page starting Wednesday, January 29 at 6:30
p.m.. The first new episode features critically acclaimed and popular author
Donna Tartt discussing her second book, The Little Friend. Kane Webb of the
Arkansas Democrat-Gazette interviews Tartt in Memphis? Burke?s Books and
Tommy Sanders hosts and leads a panel discussion. Panelists include Kyle
Brazzel, Associate Editor of the Oxford American, and Mary Mulkey, Music
Specialist with the Little Rock School District. In the space of ten years
she has published exactly two novels, but Tartt is no one-hit wonder. She
took the literary world by storm in 1992 when the publicity surrounding The
Secret History came close to overshadowing the novel itself, which depicts
the murder of a student at a small college in Vermont by his fellow Greek
classics classmates. A decade later, The Little Friend has received praise
for its prose style, sharp characterizations and tens",http://americanarchive.org/catalog/cpb-aacip_111-8605qs74,http://americanarchive.org/media/cpb-aacip_111-8605qs74?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_111-8605qs74.jpg,Arkansas Educational TV Network (AETN),webvtt,cpb-aacip_111-8605qs74.vtt
cpb-aacip_52-37hqc36z,Stateline; 701,- Stateline is a news show that covers local events in Colorado.,http://americanarchive.org/catalog/cpb-aacip_52-37hqc36z,http://americanarchive.org/media/cpb-aacip_52-37hqc36z?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_52-37hqc36z.jpg,Rocky Mountain PBS (KRMA),webvtt,cpb-aacip_52-37hqc36z.vtt
cpb-aacip_29-032281fj,The Wisconsin Magazine; 1324,"The Wisconsin Magazine is a weekly magazine featuring segments on local
Wisconsin news and current events.",http://americanarchive.org/catalog/cpb-aacip_29-032281fj,http://americanarchive.org/media/cpb-aacip_29-032281fj?part=1,http://americanarchive.org.s3.amazonaws.com/thumbnail/cpb-aacip_29-032281fj.jpg,Wisconsin Public Television (WHA-TV),webvtt,cpb-aacip_29-032281fj.vtt
cpb-aacip_15-45q83pxg,Pantechnicon; Women,"Part III; Louis Lyons ""Pentechnicon is a nightly magazine featuring segments on issues, arts, and
ideas in New England.""",http://americanarchive.org/catalog/cpb-aacip_15-45q83pxg,http://americanarchive.org/media/cpb-aacip_15-45q83pxg?part=1,http://americanarchive.org/thumbs/audio-digitized.jpg,WGBH,webvtt,cpb-aacip_15-45q83pxg.vtt
